student_id,attendance,marks,assignment,lms,risk_score,risk_label
21334,94,83,57,55,20.6,Low
21335,83,33,91,93,29.4,Low
21336,98,78,73,51,17.7,Low
21337,63,39,60,44,46.7,Medium
21338,83,64,87,74,22.8,Low
21339,94,58,46,71,28.7,Low
21340,82,87,80,41,21,Low
21341,89,85,65,39,22,Low
21342,98,50,77,30,27.4,Low
21343,58,81,34,83,37.4,Medium
21344,99,61,66,38,25.1,Low
21345,94,49,66,21,32.4,Medium
21346,41,79,52,97,39.8,Medium
21347,71,57,35,87,38.8,Medium
21348,77,85,79,90,18.9,Low
21349,90,89,31,89,22.2,Low
21350,66,32,86,78,39,Medium
21351,88,35,95,83,27,Low
21352,82,69,35,78,31.7,Medium
21353,76,36,64,49,41.1,Medium
21354,84,31,47,65,41.2,Medium
21355,69,84,88,38,25.8,Low
21356,83,90,64,60,21,Low
21357,74,74,30,59,36.3,Medium
21358,73,98,54,54,25.2,Low
21359,85,34,52,57,39.7,Medium
21360,56,51,96,31,40,Medium
21361,77,66,73,73,27.5,Low
21362,69,37,67,83,39.6,Medium
21363,40,83,40,70,44.1,Medium
21364,43,66,68,92,40.2,Medium
21365,91,56,44,61,31.9,Medium
21366,58,50,56,60,44.6,Medium
21367,51,91,31,77,38.4,Medium
21368,77,41,73,28,39.5,Medium
21369,45,86,76,97,31.3,Medium
21370,72,53,49,34,42.1,Medium
21371,80,56,65,60,32.2,Medium
21372,84,71,98,29,22.6,Low
21373,75,55,85,84,28.1,Low
21374,99,97,96,89,3.2,Low
21375,77,36,52,21,45.9,Medium
21376,45,40,67,29,53.7,Medium
21377,80,69,50,96,27.7,Low
21378,90,73,99,83,14,Low
21379,64,70,41,20,43.2,Medium
21380,50,94,41,50,38.6,Medium
21381,82,38,98,60,30.2,Medium
21382,51,73,31,31,48.4,Medium
21383,91,70,56,38,27.6,Low
21384,74,62,67,55,32.9,Medium
21385,92,42,31,89,35.5,Medium
21386,65,45,67,20,45.1,Medium
21387,81,98,44,80,21.4,Low
21388,77,79,39,82,29.5,Low
21389,75,70,58,26,34.8,Medium
21390,67,42,65,95,38.1,Medium
21391,45,40,56,67,52.1,Medium
21392,86,51,87,40,28.9,Low
21393,75,78,90,75,21.1,Low
21394,51,99,96,47,26,Low
21395,78,47,61,38,38.7,Medium
21396,58,40,65,20,49.8,Medium
21397,99,77,91,34,15.7,Low
21398,55,80,46,99,34.9,Medium
21399,94,61,92,86,17.1,Low
21400,66,34,66,89,41.3,Medium
21401,50,79,36,31,46,Medium
21402,52,73,36,51,45,Medium
21403,56,44,52,94,44.6,Medium
21404,75,57,62,95,31,Medium
21405,70,61,64,76,33.3,Medium
21406,85,36,35,65,41.7,Medium
21407,40,54,83,53,45.9,Medium
21408,50,67,42,24,49.1,Medium
21409,44,81,81,20,39.9,Medium
21410,40,37,54,43,57.8,Medium
21411,52,90,40,83,35.9,Medium
21412,90,54,82,69,24.5,Low
21413,93,62,56,77,25.3,Low
21414,87,86,56,64,21.8,Low
21415,51,66,66,37,42.9,Medium
21416,48,46,66,95,44.3,Medium
21417,51,35,57,32,54.5,Medium
21418,72,58,72,75,31.9,Medium
21419,71,91,99,97,14.8,Low
21420,55,61,56,28,45.7,Medium
21421,79,86,97,53,17.9,Low
21422,61,96,83,64,23.8,Low
21423,86,39,65,24,38.5,Medium
21424,90,54,65,22,32.6,Medium
21425,99,79,86,29,16.6,Low
21426,53,44,53,20,53,Medium
21427,56,57,79,85,36.2,Medium
21428,67,70,51,60,36,Medium
21429,54,56,39,27,51.1,Medium
21430,47,87,32,25,46.2,Medium
21431,59,83,91,36,29.7,Low
21432,78,63,59,53,32.8,Medium
21433,91,63,44,78,28.1,Low
21434,91,98,33,73,20.3,Low
21435,97,38,88,65,25.7,Low
21436,45,72,97,40,37,Medium
21437,65,57,84,65,33.6,Medium
21438,62,58,63,84,36.8,Medium
21439,44,37,48,76,54.1,Medium
21440,70,58,66,43,37.1,Medium
21441,71,50,59,76,37.2,Medium
21442,64,73,95,20,31.5,Medium
21443,46,87,81,54,33.9,Medium
21444,44,30,62,35,57.5,Medium
21445,41,66,89,78,38.2,Medium
21446,49,34,49,28,57.6,Medium
21447,84,75,45,79,27,Low
21448,56,79,78,67,31.6,Medium
21449,44,37,41,52,57.9,Medium
21450,44,47,62,93,46.6,Medium
21451,40,80,77,76,37,Medium
21452,62,33,57,81,45.8,Medium
21453,52,66,43,23,48.5,Medium
21454,58,30,81,68,44.8,Medium
21455,75,80,87,22,26.4,Low
21456,54,45,48,95,45.8,Medium
21457,85,96,82,69,13.9,Low
21458,85,34,90,59,31.9,Medium
21459,61,51,88,36,39.1,Medium
21460,78,57,51,30,38.5,Medium
21461,49,40,32,92,52.8,Medium
21462,91,41,45,38,38.5,Medium
21463,81,77,37,30,34.1,Medium
21464,88,46,76,36,32.2,Medium
21465,93,60,33,22,36,Medium
21466,43,69,61,50,44.9,Medium
21467,53,58,67,42,43.8,Medium
21468,95,82,38,29,26.9,Low
21469,54,60,44,21,49.5,Medium
21470,95,80,75,86,14.4,Low
21471,47,78,51,77,39.9,Medium
21472,97,92,61,58,15.6,Low
21473,65,53,36,77,43.2,Medium
21474,78,97,86,25,20,Low
21475,97,69,81,25,21.8,Low
21476,55,70,75,96,32.4,Medium
21477,98,48,79,46,26,Low
21478,78,49,31,41,43.8,Medium
21479,40,85,53,72,40.7,Medium
21480,76,36,79,46,38.4,Medium
21481,43,35,37,61,58.8,Medium
21482,94,31,36,99,36,Medium
21483,80,82,45,78,26.6,Low
21484,75,66,42,77,34.1,Medium
21485,50,86,62,24,39.4,Medium
21486,45,57,53,25,51.8,Medium
21487,52,52,37,87,47.5,Medium
21488,70,42,66,84,37.8,Medium
21489,92,67,97,65,17.2,Low
21490,81,64,44,27,36.9,Medium
21491,43,69,60,91,41,Medium
21492,83,91,83,69,16,Low
21493,90,52,56,24,34.8,Medium
21494,97,32,88,94,24.6,Low
21495,55,90,86,20,31.8,Medium
21496,54,87,67,32,35.7,Medium
21497,89,46,94,62,25.6,Low
21498,83,72,38,67,30.9,Medium
21499,95,69,56,46,25.5,Low
21500,40,52,73,93,44.5,Medium
21501,85,61,69,48,29.1,Low
21502,59,44,38,82,47.4,Medium
21503,67,53,60,48,40.5,Medium
21504,95,30,68,26,36.8,Medium
21505,64,90,39,77,31.9,Medium
21506,91,81,42,26,28.3,Low
21507,88,68,40,23,34.1,Medium
21508,98,33,97,86,22.9,Low
21509,80,87,44,82,24.9,Low
21510,80,96,38,31,28.5,Low
21511,53,43,46,37,53,Medium
21512,60,44,45,91,44.7,Medium
21513,63,82,72,65,29.3,Low
21514,57,87,97,24,29.3,Low
21515,95,47,91,73,22.4,Low
21516,73,35,48,51,45.6,Medium
21517,58,53,90,32,39.7,Medium
21518,76,67,67,66,29.5,Low
21519,79,84,72,94,19.4,Low
21520,98,94,73,73,10.7,Low
21521,81,61,37,68,35.1,Medium
21522,70,68,64,57,33.1,Medium
21523,42,57,81,31,46.8,Medium
21524,75,82,93,66,20.2,Low
21525,76,36,62,97,36.7,Medium
21526,95,69,50,99,21.4,Low
21527,59,69,38,65,41.6,Medium
21528,48,84,82,46,34.6,Medium
21529,90,71,40,78,26.9,Low
21530,63,66,77,77,31.9,Medium
21531,83,73,74,68,23.3,Low
21532,42,59,35,83,50.2,Medium
21533,47,53,58,55,48.2,Medium
21534,60,70,62,33,39.3,Medium
21535,90,44,65,33,34.5,Medium
21536,47,56,46,31,52.1,Medium
21537,91,49,74,53,28.8,Low
21538,96,34,67,58,32.2,Medium
21539,96,90,57,40,19.2,Low
21540,88,69,70,84,21.7,Low
21541,99,38,33,89,33.5,Medium
21542,50,35,43,32,57.7,Medium
21543,94,59,45,51,30.6,Medium
21544,56,85,65,59,33.2,Medium
21545,40,72,59,75,43.1,Medium
21546,43,75,64,41,43.4,Medium
21547,79,97,34,66,25.9,Low
21548,55,78,53,83,35.7,Medium
21549,71,83,48,97,27.4,Low
21550,40,39,30,38,62.5,High
21551,82,92,86,21,20.3,Low
21552,80,76,64,83,24.1,Low
21553,83,69,66,44,28.5,Low
21554,81,36,64,51,38.9,Medium
21555,87,76,82,35,22.5,Low
21556,77,34,70,33,41.7,Medium
21557,52,38,79,21,49.9,Medium
21558,60,47,95,39,39,Medium
21559,82,68,31,51,35.5,Medium
21560,72,77,39,44,35.9,Medium
21561,70,44,45,67,43.1,Medium
21562,97,42,40,46,36,Medium
21563,81,86,34,90,26,Low
21564,60,58,87,29,38.3,Medium
21565,52,40,45,47,53.5,Medium
21566,50,63,49,62,45.1,Medium
21567,47,47,96,69,41,Medium
21568,51,93,44,97,33.2,Medium
21569,45,59,73,64,43.3,Medium
21570,46,49,80,35,47.4,Medium
21571,81,68,52,37,33.1,Medium
21572,82,35,34,64,43.5,Medium
21573,67,94,49,80,27.2,Low
21574,84,58,83,20,30.4,Medium
21575,65,34,39,64,49.6,Medium
21576,76,95,56,66,23.3,Low
21577,96,57,87,25,24.6,Low
21578,44,56,66,27,49.7,Medium
21579,83,45,62,93,31.6,Medium
21580,88,95,86,79,11.2,Low
21581,44,44,46,92,50.8,Medium
21582,83,56,52,33,36.3,Medium
21583,77,66,38,58,36,Medium
21584,45,48,56,41,52.3,Medium
21585,48,59,91,70,37.9,Medium
21586,54,97,88,56,26.1,Low
21587,62,81,37,98,33.7,Medium
21588,64,49,59,82,39.7,Medium
21589,97,82,55,20,23.6,Low
21590,51,60,75,54,41.2,Medium
21591,51,98,51,74,32.6,Medium
21592,76,37,55,22,45.3,Medium
21593,94,42,75,32,31.6,Medium
21594,49,62,58,46,45.6,Medium
21595,87,90,56,73,19.7,Low
21596,92,36,77,62,30.8,Medium
21597,79,85,58,75,23.8,Low
21598,40,92,89,57,32.9,Medium
21599,45,98,43,60,38,Medium
21600,55,86,99,47,27.7,Low
21601,93,71,52,81,23,Low
21602,63,35,53,35,50.2,Medium
21603,58,94,85,25,29.1,Low
21604,97,45,42,41,35.2,Medium
21605,93,64,96,48,19.6,Low
21606,94,96,36,90,17.4,Low
21607,49,62,57,63,44.1,Medium
21608,62,72,70,26,37,Medium
21609,81,87,61,74,21.9,Low
21610,57,95,98,95,19.6,Low
21611,56,55,89,42,39.1,Medium
21612,98,62,70,67,21.5,Low
21613,61,56,56,66,41,Medium
21614,83,98,68,73,16.5,Low
21615,90,51,86,49,26.6,Low
21616,95,92,52,46,19.4,Low
21617,73,90,81,72,20.4,Low
21618,61,43,50,34,49.3,Medium
21619,50,86,38,67,39.9,Medium
21620,89,97,47,28,23.1,Low
21621,55,53,35,73,47.8,Medium
21622,88,34,33,69,41.1,Medium
21623,64,78,61,92,29.6,Low
21624,71,36,39,71,45.9,Medium
21625,76,69,30,80,34.9,Medium
21626,60,76,59,43,37.1,Medium
21627,92,98,76,78,10.8,Low
21628,92,86,65,30,21.4,Low
21629,98,66,38,81,25.3,Low
21630,75,47,52,45,41,Medium
21631,46,43,42,40,56.3,Medium
21632,83,42,31,55,42.5,Medium
21633,59,45,72,72,41.3,Medium
21634,52,60,36,22,51.8,Medium
21635,92,48,46,92,30.4,Medium
21636,71,87,34,95,29.2,Low
21637,42,44,99,53,44.9,Medium
21638,64,34,59,91,43.3,Medium
21639,83,33,83,20,38.3,Medium
21640,41,95,85,85,29.6,Low
21641,69,34,41,95,44.5,Medium
21642,70,76,72,92,25.6,Low
21643,66,59,85,81,30.8,Medium
21644,45,82,96,56,32.6,Medium
21645,74,64,49,30,38.4,Medium
21646,96,38,72,78,28,Low
21647,49,88,50,63,37.7,Medium
21648,48,35,66,22,54.9,Medium
21649,96,80,52,34,23.8,Low
21650,82,77,85,86,18.5,Low
21651,97,40,90,90,22.2,Low
21652,53,54,49,61,46.7,Medium
21653,82,73,41,73,29.8,Low
21654,71,89,52,63,28.2,Low
21655,88,71,36,88,27.5,Low
21656,63,69,55,48,38.3,Medium
21657,97,92,65,40,16.6,Low
21658,80,93,40,77,24.4,Low
21659,53,88,88,38,31,Medium
21660,42,40,96,48,47.2,Medium
21661,90,68,66,30,27.4,Low
21662,62,79,81,82,27.1,Low
21663,84,94,58,35,23.1,Low
21664,93,42,30,88,35.4,Medium
21665,97,99,92,31,10,Low
21666,57,43,86,25,44.6,Medium
21667,45,56,81,66,42.4,Medium
21668,55,58,88,65,36.5,Medium
21669,97,41,41,44,36.3,Medium
21670,86,97,93,33,14.6,Low
21671,64,71,65,83,31.8,Medium
21672,59,91,35,79,34.2,Medium
21673,44,80,42,96,40.4,Medium
21674,79,51,94,68,27.5,Low
21675,40,88,30,45,47.1,Medium
21676,40,57,77,28,48.7,Medium
21677,79,34,40,92,41,Medium
21678,83,71,31,67,32.6,Medium
21679,50,82,42,45,42.5,Medium
21680,96,88,89,73,10.1,Low
21681,69,32,77,34,44,Medium
21682,64,71,98,63,27.2,Low
21683,49,57,46,82,45.9,Medium
21684,51,91,39,59,38.6,Medium
21685,60,31,62,23,52,Medium
21686,41,30,49,88,56,Medium
21687,51,54,34,47,51.9,Medium
21688,45,96,56,89,33.1,Medium
21689,66,72,86,52,29.6,Low
21690,53,58,36,23,51.9,Medium
21691,43,53,58,66,48.7,Medium
21692,72,54,37,44,43.2,Medium
21693,72,87,70,45,26.6,Low
21694,44,53,96,86,38.7,Medium
21695,84,32,60,63,38.5,Medium
21696,76,75,90,41,25,Low
21697,76,64,39,62,36.4,Medium
21698,41,54,96,94,38.8,Medium
21699,73,82,64,22,31.2,Medium
21700,97,99,42,40,19.1,Low
21701,67,98,37,85,27.9,Low
21702,96,55,62,26,30.1,Medium
21703,94,48,51,61,31.7,Medium
21704,83,84,85,91,15.5,Low
21705,95,38,45,88,32.8,Medium
21706,83,61,55,32,34.3,Medium
21707,66,94,46,24,33.8,Medium
21708,61,42,55,37,48.3,Medium
21709,80,39,31,80,42.1,Medium
21710,62,38,30,64,51.4,Medium
21711,75,75,53,28,34.1,Medium
21712,54,51,91,52,39.7,Medium
21713,51,99,51,80,31.7,Medium
21714,60,39,57,90,43.9,Medium
21715,95,98,59,55,15.3,Low
21716,55,52,81,40,42.2,Medium
21717,42,36,38,94,55.4,Medium
21718,58,60,71,48,39.8,Medium
21719,49,59,97,65,36.8,Medium
21720,70,62,92,76,27.4,Low
21721,63,53,88,42,37.1,Medium
21722,94,34,36,48,40.2,Medium
21723,89,35,96,89,25.8,Low
21724,96,75,50,34,25.7,Low
21725,65,72,30,47,41.7,Medium
21726,47,81,38,20,47.3,Medium
21727,94,37,33,93,35.4,Medium
21728,50,57,57,21,49.4,Medium
21729,63,37,99,24,41.5,Medium
21730,78,94,93,36,18.4,Low
21731,44,98,54,64,35.8,Medium
21732,92,30,74,41,35.3,Medium
21733,56,39,68,65,45.8,Medium
21734,53,66,81,89,33.9,Medium
21735,89,61,48,80,28.5,Low
21736,72,79,54,80,28.7,Low
21737,47,42,62,41,52.1,Medium
21738,86,59,35,51,35.8,Medium
21739,73,47,95,61,31.6,Medium
21740,71,74,98,63,23.5,Low
21741,74,36,48,82,41.8,Medium
21742,68,63,80,72,30.7,Medium
21743,85,45,41,32,41.1,Medium
21744,98,33,76,23,33.4,Medium
21745,85,66,67,31,29.7,Low
21746,56,87,43,21,40.8,Medium
21747,47,30,94,49,48.5,Medium
21748,94,46,79,71,25.7,Low
21749,66,32,66,92,41.6,Medium
21750,91,87,43,52,23.7,Low
21751,65,35,30,43,53.2,Medium
21752,63,31,66,56,46.7,Medium
21753,46,30,55,55,56.1,Medium
21754,70,61,54,73,35.6,Medium
21755,51,67,40,82,43.3,Medium
21756,89,48,72,83,27.3,Low
21757,63,76,57,97,30.9,Medium
21758,60,71,98,24,32.7,Medium
21759,47,86,76,90,31.2,Medium
21760,40,39,93,45,49.2,Medium
21761,86,31,67,69,36,Medium
21762,99,99,35,56,18.1,Low
21763,54,89,72,31,34.2,Medium
21764,50,55,93,53,39.6,Medium
21765,46,49,47,74,50.1,Medium
21766,59,44,84,94,37,Medium
21767,43,50,47,87,49.7,Medium
21768,68,44,58,20,46,Medium
21769,71,69,88,40,29.3,Low
21770,43,36,94,74,45.8,Medium
21771,77,51,85,72,29.7,Low
21772,77,72,76,82,24.2,Low
21773,47,78,32,56,45.8,Medium
21774,48,97,86,28,31.7,Medium
21775,89,78,98,88,12.6,Low
21776,84,72,66,32,28.4,Low
21777,88,91,33,72,23.7,Low
21778,44,87,63,50,38.7,Medium
21779,45,86,52,89,36.9,Medium
21780,51,68,68,96,36,Medium
21781,59,40,51,39,50.3,Medium
21782,72,70,96,57,25.3,Low
21783,94,95,62,67,14.8,Low
21784,56,84,74,41,33.5,Medium
21785,81,75,70,82,22.9,Low
21786,88,46,31,33,41.5,Medium
21787,85,82,83,62,18.6,Low
21788,46,76,70,71,37.7,Medium
21789,62,99,59,54,28.3,Low
21790,74,75,49,72,30.9,Medium
21791,41,85,40,44,45.7,Medium
21792,98,79,92,58,12.9,Low
21793,70,38,35,75,46.1,Medium
21794,87,77,69,21,26.2,Low
21795,93,95,68,20,18.7,Low
21796,73,50,52,39,41.5,Medium
21797,41,63,67,32,48.1,Medium
21798,73,59,79,92,28.1,Low
21799,82,92,31,68,26.6,Low
21800,41,96,83,28,35.4,Medium
21801,86,66,99,94,16.6,Low
21802,58,47,95,21,41.6,Medium
21803,97,50,91,89,19.1,Low
21804,53,78,80,63,33.1,Medium
21805,63,53,59,21,45,Medium
21806,56,35,66,66,47.3,Medium
21807,47,90,84,53,32.1,Medium
21808,74,84,69,99,21.5,Low
21809,82,89,95,77,13.8,Low
21810,82,43,60,43,38,Medium
21811,74,48,37,50,43.6,Medium
21812,74,84,85,50,23.2,Low
21813,44,88,96,67,30.1,Medium
21814,68,64,44,55,39.3,Medium
21815,83,72,75,66,23.6,Low
21816,80,75,89,81,19.6,Low
21817,87,67,99,57,19.6,Low
21818,56,73,94,38,33.1,Medium
21819,98,65,68,71,20.6,Low
21820,60,80,35,63,38.7,Medium
21821,49,35,86,34,49.3,Medium
21822,99,36,47,30,37.2,Medium
21823,77,58,65,82,30.6,Medium
21824,75,38,77,20,41.2,Medium
21825,70,79,99,53,23.2,Low
21826,97,79,30,57,25.8,Low
21827,77,87,52,87,24,Low
21828,90,78,75,59,19.7,Low
21829,77,42,52,31,43.1,Medium
21830,57,95,92,98,20.5,Low
21831,87,38,94,57,29.3,Low
21832,90,79,86,84,14.7,Low
21833,78,70,53,32,34,Medium
21834,88,50,72,94,26,Low
21835,97,97,70,53,12.8,Low
21836,93,85,90,30,16.3,Low
21837,75,59,82,61,29.8,Low
21838,89,88,97,44,14.2,Low
21839,54,55,78,81,38.2,Medium
21840,80,35,67,92,34.9,Medium
21841,45,76,97,40,35.8,Medium
21842,78,94,64,84,19.4,Low
21843,68,88,73,36,28.2,Low
21844,66,71,67,56,33.3,Medium
21845,41,60,70,53,46.3,Medium
21846,99,90,82,52,11.8,Low
21847,78,74,85,78,21.8,Low
21848,93,78,91,52,16,Low
21849,65,48,61,54,42,Medium
21850,60,30,60,60,49,Medium
21851,50,91,46,97,33.8,Medium
21852,45,43,41,61,54.8,Medium
21853,78,37,38,38,46.3,Medium
21854,96,41,89,64,25.1,Low
21855,41,36,84,45,51.5,Medium
21856,88,43,32,26,42.9,Medium
21857,99,98,66,85,9.3,Low
21858,82,71,59,36,30.5,Medium
21859,85,55,38,94,32.5,Medium
21860,44,85,46,75,40.2,Medium
21861,74,37,30,72,46.1,Medium
21862,75,70,84,57,26.5,Low
21863,88,57,89,45,25.4,Low
21864,55,49,41,40,51.1,Medium
21865,81,82,69,79,21.3,Low
21866,80,92,49,49,25.7,Low
21867,88,79,34,28,31.5,Medium
21868,43,46,65,24,53.6,Medium
21869,91,91,87,85,10.4,Low
21870,52,83,76,64,32.7,Medium
21871,46,97,61,48,35.5,Medium
21872,59,54,33,28,50.8,Medium
21873,94,97,56,36,18.5,Low
21874,42,82,79,20,40.8,Medium
21875,40,50,56,73,50.5,Medium
21876,49,88,90,65,29.5,Low
21877,57,38,68,40,48.2,Medium
21878,61,88,34,43,38.1,Medium
21879,47,43,86,66,44.5,Medium
21880,89,32,96,58,29.8,Low
21881,51,80,94,22,34.6,Medium
21882,60,99,41,43,33.8,Medium
21883,96,92,69,86,11.6,Low
21884,90,47,66,64,30.3,Medium
21885,51,33,81,90,44.5,Medium
21886,55,97,96,48,24.9,Low
21887,63,76,68,39,34.5,Medium
21888,55,75,72,97,31.4,Medium
21889,94,34,79,95,26.9,Low
21890,59,50,77,86,37.4,Medium
21891,78,75,41,80,30.1,Medium
21892,59,79,99,67,26.2,Low
21893,73,65,43,31,39.6,Medium
21894,87,81,62,49,23.6,Low
21895,60,39,59,29,49.6,Medium
21896,61,71,43,31,42.6,Medium
21897,55,31,56,24,55.1,Medium
21898,85,46,44,42,39.2,Medium
21899,82,50,80,70,29.2,Low
21900,47,30,50,40,58.2,Medium
21901,74,68,78,69,27.5,Low
21902,53,93,45,41,37.8,Medium
21903,87,72,43,36,31.4,Medium
21904,87,83,44,31,28.4,Low
21905,63,59,90,41,35,Medium
21906,78,31,80,53,38.2,Medium
21907,67,87,64,31,31.2,Medium
21908,75,46,56,84,36.6,Medium
21909,89,97,67,67,15.2,Low
21910,46,75,76,38,40.1,Medium
21911,90,99,89,37,12.8,Low
21912,64,89,60,89,26.8,Low
21913,55,88,79,76,28.2,Low
21914,44,85,93,21,36.2,Medium
21915,46,45,91,98,40.1,Medium
21916,47,57,87,66,40.1,Medium
21917,41,84,34,77,43.9,Medium
21918,61,39,77,84,40.1,Medium
21919,44,82,53,81,39.1,Medium
21920,76,40,47,87,39.5,Medium
21921,52,67,80,62,36.9,Medium
21922,83,46,41,26,42.2,Medium
21923,87,49,79,81,26.6,Low
21924,92,57,43,47,32.8,Medium
21925,70,87,67,62,26.3,Low
21926,51,90,65,81,31.5,Medium
21927,62,89,54,98,27.9,Low
21928,43,42,49,21,58.3,Medium
21929,95,48,69,41,29.7,Low
21930,69,59,65,64,35.3,Medium
21931,84,50,90,42,29.2,Low
21932,43,32,53,26,60,Medium
21933,89,79,61,95,19,Low
21934,62,83,97,73,23.6,Low
21935,42,54,98,44,43,Medium
21936,77,39,75,69,35.6,Medium
21937,58,87,66,47,32.8,Medium
21938,99,62,30,88,27,Low
21939,96,36,56,95,30.1,Medium
21940,61,41,82,82,38.7,Medium
21941,99,77,68,91,14.6,Low
21942,43,82,50,50,43.2,Medium
21943,79,84,63,66,24,Low
21944,44,30,62,96,51.4,Medium
21945,52,63,35,76,45.7,Medium
21946,92,51,46,79,30.8,Medium
21947,89,76,94,80,14.8,Low
21948,72,62,66,79,31.5,Medium
21949,58,71,72,81,33,Medium
21950,96,47,60,21,33.4,Medium
21951,99,69,38,40,28.1,Low
21952,75,61,92,54,27.9,Low
21953,46,48,61,82,46.8,Medium
21954,68,53,81,59,34.8,Medium
21955,63,41,31,27,53.6,Medium
21956,64,30,47,40,52,Medium
21957,67,97,69,50,25.3,Low
21958,58,56,90,75,34.5,Medium
21959,56,91,93,82,23.5,Low
21960,97,43,93,97,20,Low
21961,76,54,98,33,30.5,Medium
21962,88,93,34,45,25.6,Low
21963,81,72,80,52,24.8,Low
21964,88,36,43,20,43.4,Medium
21965,41,46,67,36,52.8,Medium
21966,92,58,89,42,23.8,Low
21967,54,37,87,41,45.8,Medium
21968,67,48,99,88,30.2,Medium
21969,53,92,73,25,34.1,Medium
21970,94,44,93,72,23.4,Low
21971,90,87,68,44,19.9,Low
21972,53,72,51,20,45,Medium
21973,84,78,49,94,23.8,Low
21974,66,87,36,65,33.8,Medium
21975,60,65,83,84,31.5,Medium
21976,98,69,42,92,22.5,Low
21977,54,87,91,81,26,Low
21978,59,42,91,66,39,Medium
21979,79,81,75,47,24.4,Low
21980,66,76,74,26,33.4,Medium
21981,57,67,55,89,37.2,Medium
21982,61,67,92,64,30.7,Medium
21983,72,65,31,98,35.7,Medium
21984,64,68,41,25,43.3,Medium
21985,78,35,49,94,39.1,Medium
21986,47,79,52,35,43.6,Medium
21987,67,75,75,44,31.3,Medium
21988,48,95,65,23,37,Medium
21989,86,55,90,96,21.5,Low
21990,62,58,65,54,39.4,Medium
21991,53,89,98,61,26.4,Low
21992,85,81,44,96,23.3,Low
21993,87,94,33,81,22.3,Low
21994,70,57,76,50,34.7,Medium
21995,42,74,69,77,39.5,Medium
21996,87,54,69,66,28.6,Low
21997,65,42,97,25,39.5,Medium
21998,80,83,66,84,21.5,Low
21999,99,30,84,98,24.8,Low
22000,79,90,63,95,19.3,Low
22001,85,57,96,49,24.8,Low
22002,92,37,36,30,41.9,Medium
22003,99,61,36,70,27.9,Low
22004,53,47,77,31,46.2,Medium
22005,70,55,44,31,43.6,Medium
22006,79,33,34,62,45.5,Medium
22007,70,49,51,24,44.7,Medium
22008,85,44,66,53,34.3,Medium
22009,40,88,85,58,34.8,Medium
22010,75,75,37,41,36,Medium
22011,86,91,96,42,14.9,Low
22012,43,33,92,42,50.3,Medium
22013,85,67,51,80,27.7,Low
22014,53,59,43,31,49.4,Medium
22015,49,92,68,93,29.9,Low
22016,63,48,58,44,44.4,Medium
22017,48,31,48,35,58.4,Medium
22018,85,53,42,69,34.8,Medium
22019,87,82,54,98,20,Low
22020,98,43,80,70,24.9,Low
22021,56,35,51,21,54.8,Medium
22022,77,70,61,92,26.8,Low
22023,78,32,53,40,44.6,Medium
22024,85,50,67,78,29.8,Low
22025,93,84,89,42,15.6,Low
22026,97,98,74,52,11.8,Low
22027,74,65,65,55,32.4,Medium
22028,84,33,89,40,34.7,Medium
22029,47,97,86,36,31.3,Medium
22030,98,90,91,82,7.4,Low
22031,71,40,32,55,47.7,Medium
22032,46,71,31,88,45.3,Medium
22033,83,95,52,87,19.2,Low
22034,49,76,75,85,34.1,Medium
22035,67,89,37,28,36.3,Medium
22036,50,36,39,86,52.8,Medium
22037,47,61,45,40,49.9,Medium
22038,83,72,96,91,16.9,Low
22039,64,63,60,96,33.9,Medium
22040,55,76,37,73,40.5,Medium
22041,71,74,64,54,31.2,Medium
22042,75,59,74,21,35.4,Medium
22043,75,50,93,30,33.4,Medium
22044,78,92,95,28,19.4,Low
22045,65,89,48,34,34.3,Medium
22046,49,49,70,32,48.5,Medium
22047,86,37,81,34,34.9,Medium
22048,79,41,95,34,33.7,Medium
22049,99,30,35,27,41.7,Medium
22050,70,74,74,89,26.1,Low
22051,69,35,76,54,41.3,Medium
22052,59,81,88,53,29.2,Low
22053,73,34,43,89,43.1,Medium
22054,54,95,57,47,33.8,Medium
22055,47,67,75,91,37,Medium
22056,77,83,35,39,33.4,Medium
22057,56,34,38,52,54.6,Medium
22058,81,89,75,33,22.6,Low
22059,94,89,66,62,16.3,Low
22060,51,30,49,38,57,Medium
22061,66,92,60,59,28.1,Low
22062,68,58,38,90,38.8,Medium
22063,46,87,59,60,37.7,Medium
22064,63,55,99,78,30.7,Medium
22065,57,40,41,90,48,Medium
22066,68,52,39,22,47.2,Medium
22067,86,90,66,82,17.2,Low
22068,80,68,99,92,18.6,Low
22069,75,94,31,80,27.6,Low
22070,68,47,50,84,40.3,Medium
22071,91,77,82,77,16.4,Low
22072,57,47,96,83,35.6,Medium
22073,90,75,49,47,27,Low
22074,90,72,80,49,21.5,Low
22075,69,44,86,41,37.9,Medium
22076,52,41,40,47,54.2,Medium
22077,61,98,40,32,35,Medium
22078,86,94,73,48,18,Low
22079,45,70,54,46,45.6,Medium
22080,82,39,75,36,36.9,Medium
22081,44,34,60,78,52.4,Medium
22082,82,66,39,89,30.7,Medium
22083,97,71,62,31,24.4,Low
22084,64,46,77,90,36.2,Medium
22085,47,63,62,85,41.4,Medium
22086,65,90,41,73,31.5,Medium
22087,79,83,85,99,16.6,Low
22088,54,31,32,99,52.8,Medium
22089,84,32,64,95,34.5,Medium
22090,57,72,75,48,35.8,Medium
